Country Name,Country Code,Indicator Name,Indicator Code,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Mongolia,MNG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.223,20.959,21.769,22.576,23.311,23.892,24.252,24.378,24.275,23.949,
Mongolia,MNG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.016,6.931,6.839,6.733,6.613,6.485,6.36,6.251,6.168,6.113,
Mongolia,MNG,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,9.88318029,9.15109524,7.75185589,8.46035348,7.80839928,8.40678291,6.84309511,5.81009992,5.49922645,6.72003972,
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.16692683,65.60609756,66.06817073,66.55992683,67.07680488,67.60382927,68.12253659,68.6135122,69.06180488,69.46390244,
Mongolia,MNG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,44.65570068,47.53390884,46.94842148,48.48249054,51.46968079,53.82302856,55.6795311,58.7387085,62.24863052,64.27417755,
Montenegro,MNE,Age dependency ratio (% of working-age population),SP.POP.DPND,49.79454677,49.66406043,49.41229843,49.05837245,48.67530082,48.3158981,48.10863101,47.82397427,47.57695332,47.51648206,47.71037386
Montenegro,MNE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.312,13.211,13.077,12.911,12.713,12.491,12.257,12.025,11.808,11.612,
Montenegro,MNE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.191,10.222,10.22,10.185,10.126,10.055,9.992,9.95,9.942,9.971,
Montenegro,MNE,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,14.34706145,13.5906972,11.39279065,9.68331132,7.31399863,9.51383246,9.11265909,9.84266145,9.84266145,9.84266145,
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.58429268,73.7855122,74.04063415,74.34543902,74.68782927,75.04529268,75.39131707,75.70507317,75.97019512,76.18070732,
Montenegro,MNE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,22.11444092,25.90443993,33.40839005,41.70698929,51.04156876,55.34458923,,,,,
Morocco,MAR,Age dependency ratio (% of working-age population),SP.POP.DPND,56.68279621,55.47510471,54.38390529,53.39829055,52.52519831,51.78266425,51.23313577,50.74123458,50.36881002,50.1649476,50.12828426
Morocco,MAR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.453,20.546,20.703,20.889,21.069,21.2,21.245,21.187,21.023,20.75,
Morocco,MAR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.153,6.115,6.07,6.017,5.959,5.897,5.837,5.782,5.737,5.703,
Morocco,MAR,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,4.43314278,5.83120265,6.31538512,5.94474097,6.58376965,6.47997839,6.04558367,6.04558367,5.77829748,6.03489204,
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.43982927,70.85243902,71.27763415,71.71141463,72.14821951,72.57692683,72.98543902,73.36465854,73.70904878,74.01609756,
Morocco,MAR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,11.72412968,12.33399963,11.85949993,13.00512981,13.53075027,14.41401958,16.2082901,19.28784943,22.46668053,24.57193947,
Mozambique,MOZ,Age dependency ratio (% of working-age population),SP.POP.DPND,95.12596009,95.91202918,96.43554192,96.72508795,96.81169714,96.71393369,96.72147919,96.51392051,96.10760141,95.51342334,94.7503396
Mozambique,MOZ,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,43.084,42.685,42.277,41.862,41.443,41.02,40.59,40.152,39.705,39.256,
Mozambique,MOZ,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.38,14.013,13.644,13.28,12.922,12.579,12.257,11.961,11.693,11.452,
Mozambique,MOZ,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,18.2437012,15.19346438,12.77578515,10.50136518,8.5704598,10.37362099,7.74918312,8.8123221,8.8123221,8.8123221,
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.64160976,51.11526829,51.62209756,52.15056098,52.69126829,53.22690244,53.73829268,54.21212195,54.6415122,55.02595122,
Mozambique,MOZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1.405660033,,,3.513659954,3.799570084,4.538599968,4.797160149,5.053110123,5.043230057,5.974720001,
Myanmar,MMR,Age dependency ratio (% of working-age population),SP.POP.DPND,55.27626338,55.08052703,54.78508839,54.39696359,53.94127126,53.43074051,52.56778559,51.69492103,50.81128072,49.9231617,49.05411871
Myanmar,MMR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,22.779,22.189,21.544,20.88,20.223,19.601,19.038,18.543,18.119,17.769,
Myanmar,MMR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.711,8.641,8.57,8.498,8.429,8.366,8.313,8.275,8.253,8.25,
Myanmar,MMR,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,1.13298279,1.56397464,1.2777965,1.47798923,1.48812841,1.77391528,1.7907666,3.28063395,3.28063395,3.59309128,
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.55526829,63.8242439,64.09368293,64.36760976,64.64356098,64.9174878,65.18090244,65.42778049,65.65409756,65.85785366,
Myanmar,MMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,10.55368042,,,,14.1806097,13.52816963,,,
Namibia,NAM,Age dependency ratio (% of working-age population),SP.POP.DPND,75.87315084,74.89639046,73.85789577,72.80143422,71.82511552,71.00642041,69.96785259,69.12634042,68.44680405,67.84551991,67.266778
Namibia,NAM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,29.667,29.559,29.554,29.631,29.762,29.903,30.002,30.023,29.937,29.733,
Namibia,NAM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.845,10.202,9.519,8.88,8.328,7.893,7.582,7.363,7.205,7.099,
Namibia,NAM,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,12.8076941,11.83479874,14.69690388,13.85598106,13.85598106,13.85598106,13.85598106,13.85598106,13.85598106,13.85598106,
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.97743902,57.32487805,58.78080488,60.18407317,61.44090244,62.48029268,63.27717073,63.88114634,64.34387805,64.68019512,
Namibia,NAM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,6.872859955,6.557650089,,9.330080032,,,,,,,
Nepal,NPL,Age dependency ratio (% of working-age population),SP.POP.DPND,79.19805596,77.87523371,76.64650176,75.46810332,74.22709139,72.84302584,70.5990196,68.20975327,65.83081563,63.67516653,61.84173909
Nepal,NPL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,27.451,26.533,25.607,24.676,23.76,22.892,22.116,21.455,20.923,20.516,
Nepal,NPL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.343,7.184,7.044,6.917,6.803,6.699,6.605,6.523,6.452,6.392,
Nepal,NPL,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,10.338573,13.15981334,13.25943462,14.82563869,12.70712287,14.29194004,16.0166177,11.81849299,11.64034241,11.17908234,
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.49429268,66.03607317,66.55192683,67.04536585,67.51839024,67.9714878,68.40663415,68.82331707,69.222,69.60468293,
Nepal,NPL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,7.948729992,8.470979691,10.38358974,11.34410954,11.2780304,14.40431023,14.4355402,,16.92815018,15.83248043,
Netherlands,NLD,Age dependency ratio (% of working-age population),SP.POP.DPND,47.80077996,48.03050283,48.1584625,48.28545991,48.56624358,49.08485693,49.67170639,50.51158785,51.50020929,52.45413067,53.26548811
Netherlands,NLD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.5,11.3,11.1,11.2,11.2,11.1,10.8,10.5,10.2,10.4,
Netherlands,NLD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.4,8.3,8.1,8.2,8.1,8.2,8.1,8.4,8.4,8.3,
Netherlands,NLD,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,15.82254717,18.77390195,18.90827489,19.09652765,18.64782353,19.03502159,19.55563514,20.34961413,20.86258153,20.86258153,
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.34634146,79.69756098,80.09756098,80.25121951,80.54878049,80.70243902,81.20487805,81.10487805,81.30487805,81.30487805,
Netherlands,NLD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,59.7521019,60.63880157,60.94604111,61.44710159,62.43471146,65.15872192,77.64571381,78.50106812,,,
New Caledonia,NCL,Age dependency ratio (% of working-age population),SP.POP.DPND,50.97348487,50.54323455,50.14383588,49.77101126,49.47774307,49.32297235,48.93080581,48.58357428,48.30604051,48.08783631,47.92017729
New Caledonia,NCL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.2,17.7,16.9,16.2,16.3,16.7,16.2,17,16.8,16.6,
New Caledonia,NCL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.9,4.7,5,4.7,4.8,4.8,5.2,5.1,5.2,5.3,
New Caledonia,NCL,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,,,,,,,,,,,
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.16829268,76.46097561,75.94634146,76.45609756,76.96585366,77.47317073,76.72682927,77.12195122,77.32195122,77.57317073,
New Caledonia,NCL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,
New Zealand,NZL,Age dependency ratio (% of working-age population),SP.POP.DPND,50.55658847,50.37448083,50.24118332,50.18306624,50.23343691,50.40377781,51.04570925,51.72720013,52.45524001,53.22273379,54.00824581
New Zealand,NZL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.96,14.14,15.15,15.1,14.53,14.68,14,13.87,13.2,12.68,
New Zealand,NZL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.54,6.75,6.75,6.85,6.73,6.53,6.86,6.82,6.65,6.88,
New Zealand,NZL,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,17.68781143,18.05514665,18.06443118,21.60657437,22.46882649,19.77959438,21.7140785,23.13137622,23.35596618,23.35596618,
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.85121951,80.04878049,80.15121951,80.35121951,80.70243902,80.70243902,80.90487805,81.15609756,81.40731707,81.40487805,
New Zealand,NZL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,80.64161682,78.68379211,78.9203186,78.03153992,82.60359192,82.51750183,81.7071228,80.84335327,79.7142868,80.8829422,
Nicaragua,NIC,Age dependency ratio (% of working-age population),SP.POP.DPND,67.31929355,65.57508926,64.05202137,62.68178219,61.36647045,60.05977565,58.73730882,57.38831707,56.10221129,55.00015464,54.12985765
Nicaragua,NIC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,24.237,23.839,23.444,23.037,22.61,22.163,21.702,21.24,20.788,20.35,
Nicaragua,NIC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.94,4.901,4.869,4.841,4.818,4.798,4.781,4.767,4.759,4.754,
Nicaragua,NIC,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,18.59622665,17.12734146,18.82354639,18.11297538,19.98922178,19.83115178,19.10540497,18.67956029,19.83657196,23.95122847,
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.83809756,72.21302439,72.57165854,72.91841463,73.25478049,73.58173171,73.90129268,74.21246341,74.5147561,74.81014634,
Nicaragua,NIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,
Niger,NER,Age dependency ratio (% of working-age population),SP.POP.DPND,106.3922124,107.546087,108.5063359,109.3040648,109.948758,110.4488459,111.2634768,111.8553998,112.3095716,112.6829095,112.9728005
Niger,NER,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,51.561,51.261,50.984,50.729,50.495,50.278,50.072,49.869,49.661,49.443,
Niger,NER,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.038,13.49,12.914,12.309,11.686,11.065,10.478,9.949,9.494,9.12,
Niger,NER,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,14.78471711,16.08275814,12.24358343,11.38013689,10.66367151,10.69245786,8.57581398,7.5986349,7.56875312,7.56875312,
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.93685366,54.65456098,55.45502439,56.33729268,57.28502439,58.259,59.20456098,60.07253659,60.82814634,61.4584878,
Niger,NER,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1.123389959,1.139770031,1.059219956,1.195559978,1.429530025,1.47021997,1.518319964,1.714589953,,,
Nigeria,NGA,Age dependency ratio (% of working-age population),SP.POP.DPND,86.23232525,86.72579654,87.06278964,87.27870688,87.40766718,87.4648361,87.82376329,88.06622607,88.15806171,88.04448868,87.70842622
Nigeria,NGA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,42.329,42.123,41.9,41.663,41.408,41.129,40.811,40.45,40.045,39.6,
Nigeria,NGA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,15.957,15.525,15.096,14.688,14.312,13.974,13.674,13.404,13.154,12.922,
Nigeria,NGA,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,7.29804577,8.64769062,9.19335554,7.62745821,7.3664183,5.71574595,7.42192547,7.43004153,6.47716083,8.1729178,
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.6664878,49.23614634,49.80814634,50.35743902,50.86856098,51.3295122,51.73780488,52.105,52.44214634,52.75426829,
Nigeria,NGA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,10.40532017,,,,,,,,,,
Norway,NOR,Age dependency ratio (% of working-age population),SP.POP.DPND,52.35718607,51.89056734,51.53279988,51.28440076,51.13812283,51.090817,51.05672258,51.13020015,51.3764057,51.76837475,52.21039452
Norway,NOR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.3,12.6,12.4,12.7,12.8,12.6,12.2,12,11.6,11.5,
Norway,NOR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.9,8.9,8.9,8.7,8.6,8.5,8.4,8.4,8.1,7.9,
Norway,NOR,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,17.66428488,17.30780718,17.41898982,17.61940775,17.40523539,17.4178788,17.61347519,18.10702983,18.181677,18.21168423,
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.04146341,80.34390244,80.39512195,80.59268293,80.79512195,80.99756098,81.29512195,81.45121951,81.75121951,81.75121951,
Norway,NOR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,78.55130768,77.68350983,75.40956879,72.33717346,72.70646667,72.88691711,73.08579254,73.25145721,76.11792755,76.78315735,
Oman,OMN,Age dependency ratio (% of working-age population),SP.POP.DPND,57.80246578,52.95804128,49.04502007,45.93571916,43.41599352,41.38735781,37.64071177,34.6082391,32.4075778,30.95991772,30.04213842
Oman,OMN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.618,21.475,21.409,21.379,21.347,21.265,21.091,20.81,20.419,19.918,
Oman,OMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,3.096,3.033,2.974,2.92,2.871,2.824,2.782,2.744,2.711,2.685,
Oman,OMN,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,6.08941462,5.42304891,5.58193483,5.40967304,6.01545356,6.69591197,5.3040244,4.77378114,5.42898707,6.76281077,
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.40760976,74.77480488,75.12360976,75.45253659,75.76209756,76.05280488,76.32763415,76.58956098,76.84104878,77.08509756,
Oman,OMN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,18.93490028,21.27943993,21.50674057,21.09099007,24.68046951,25.13838959,28.57509041,,,,
Pakistan,PAK,Age dependency ratio (% of working-age population),SP.POP.DPND,73.72576155,72.26245748,71.13668226,70.21668599,69.31461833,68.36099163,67.83871617,67.14980504,66.41497921,65.78209727,65.29531816
Pakistan,PAK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,30.023,30.041,30.111,30.178,30.208,30.17,30.047,29.848,29.582,29.247,
Pakistan,PAK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.162,8.093,8.024,7.947,7.862,7.77,7.673,7.578,7.49,7.41,
Pakistan,PAK,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,4.30356694,4.62306804,4.10057036,3.91394546,4.18680433,4.71561579,4.71561579,4.72960635,4.72960635,4.72960635,
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.87763415,64.09939024,64.33873171,64.59814634,64.87609756,65.16256098,65.447,65.71687805,65.96368293,66.18336585,
Pakistan,PAK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,4.941559792,4.993289948,5.630730152,5.606389999,6.929669857,,8.665989876,9.930230141,10.3703804,10.35523033,
Palau,PLW,Age dependency ratio (% of working-age population),SP.POP.DPND,,,,,,,,,,,
Palau,PLW,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14,12,13.8,14.5,13.3,11.9,11.8,12.7,13.1,,
Palau,PLW,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.7,7.2,7.5,8.4,8.5,8.1,8.3,7.8,11,,
Palau,PLW,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,15.98026316,15.0625,14.1905102,15.48,16.57848101,16.91348315,16.52325581,16.45789474,17.83956044,18.11443299,
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.12926829,,,,,,,,,,
Palau,PLW,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,61.86380005,,
Panama,PAN,Age dependency ratio (% of working-age population),SP.POP.DPND,56.98867315,56.44657983,56.09343094,55.83483288,55.5361394,55.14707773,54.86923948,54.47866107,54.04131047,53.65574194,53.36680557
Panama,PAN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.436,21.217,21.02,20.827,20.629,20.417,20.187,19.941,19.68,19.407,
Panama,PAN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.819,4.839,4.86,4.88,4.9,4.92,4.94,4.962,4.986,5.014,
Panama,PAN,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,12.69215609,11.80126036,11.39886704,13.71636467,14.70120404,15.10949674,12.8467342,12.68912649,14.50364947,14.62707817,
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.97163415,76.141,76.31446341,76.49358537,76.67695122,76.86363415,77.05168293,77.23704878,77.41921951,77.59514634,
Panama,PAN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,42.08123016,43.07707977,43.22060013,43.38415146,43.36943817,44.36479187,42.35271072,44.1498909,38.73934937,,
Papua New Guinea,PNG,Age dependency ratio (% of working-age population),SP.POP.DPND,73.88836975,73.60217047,73.31267952,72.94410511,72.39573917,71.63602375,70.99204947,70.12021334,69.10579339,68.07393781,67.08963996
Papua New Guinea,PNG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,32.575,32.121,31.659,31.186,30.706,30.229,29.764,29.318,28.899,28.51,
Papua New Guinea,PNG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.294,8.145,8.019,7.916,7.839,7.785,7.748,7.721,7.697,7.674,
Papua New Guinea,PNG,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,15.53964281,14.82218716,8.96381479,8.79684314,10.75569745,10.39330994,13.16351141,11.66474262,11.17511844,9.54129192,
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.64307317,60.99553659,61.31141463,61.5822439,61.80804878,61.99482927,62.15263415,62.29990244,62.44917073,62.60692683,
Papua New Guinea,PNG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,
Paraguay,PRY,Age dependency ratio (% of working-age population),SP.POP.DPND,66.97459984,65.58157222,64.45882617,63.482676,62.48094553,61.39192245,60.44307307,59.34798628,58.23779272,57.30387304,56.62760289
Paraguay,PRY,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.998,23.649,23.338,23.034,22.728,22.419,22.117,21.837,21.588,21.368,
Paraguay,PRY,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.579,5.576,5.577,5.578,5.578,5.58,5.585,5.598,5.62,5.652,
Paraguay,PRY,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,13.16369593,13.07764991,13.783809,9.65101774,10.19054266,11.15728223,11.83777937,11.46093629,12.79713645,11.91504137,
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.28631707,71.49185366,71.69482927,71.89882927,72.10231707,72.30129268,72.48719512,72.654,72.79917073,72.92170732,
Paraguay,PRY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,25.89106941,,29.05051994,34.48931122,37.14395905,35.08084869,,,,,
Peru,PER,Age dependency ratio (% of working-age population),SP.POP.DPND,59.63414312,58.69249227,57.72190022,56.77001546,55.90883609,55.18300289,54.61075535,54.16571395,53.81539975,53.50022502,53.18806328
Peru,PER,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,22.07,21.77,21.508,21.279,21.074,20.878,20.674,20.45,20.198,19.914,
Peru,PER,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.521,5.518,5.526,5.542,5.561,5.581,5.598,5.61,5.618,5.62,
Peru,PER,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,14.94483397,14.14630842,14.29639547,13.63506807,13.69495586,13.29359376,13.16159408,13.87253141,14.38154723,15.0005338,
